sedalea,sedaleaname,year,fips,stateabb,multi_comp,subcat,subgroup,gap,gradecenter,tot_asmts,cellcount,mn_asmts,flag_estasmt,cs_mn_avg_ol,cs_mn_avg_ol_se,cs_mn_avg_ol_se_adj,cs_mn_avg_eb,cs_mn_avg_eb_se,cs_mn_avg_eb_se_adj,sedaleaname_cov,gslo,gshi,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
611550,Ducor Union Elementary,2018,6,CA,0,all,all,0,5.5,163,9,18.11111111111111,0,-0.975383275852443,0.0981323702954093,0.0988675505736356,-0.829502330050949,0.0339790374326832,0.0360201041144915,Ducor Union Elementary,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.5,0,0,0.98290598,0,0.017094018,0.8766135,0.049063481,0.925677,0.97142857,0.56470591,0.023529412,117,NA,0,NA,NA,NA,-4.3142865e-8,-1.0255492e-8,5.5773568e-9,NA,0,0,0,NA,0,NA,NA,-0.99079955,NA,NA,-1.6181695,NA,NA,10.257502,NA,NA,10.016834,NA,NA,0.088827834,NA,NA,0.0028727984,NA,NA,0.19708954,NA,NA,0.30914691,NA,NA,0.058183644,NA,NA,0.058857728,NA,NA,0.15157802,NA,NA,0.20149946,NA,NA,0.16073909,NA,NA,0.19767484,NA,NA,NA,NA,NA,NA,Rural
612330,Elk Grove Unified,2018,6,CA,0,all,all,0,5.5,59187,12,4932.25,0,-0.0106614757854798,0.0048527362963355,0.0129761129078338,-0.0098639730855588,0.0047711516299068,0.0128699962487439,Elk Grove Unified,Kindergarten,12,0.15235764,0.75536394,0,0.092278428,0.1297792,0,0.022578431,0.75536394,0,0,0,0,0,0.092278428,0,0,4960.8335,0.0066185119,0.29252478,0.26541239,0.12907778,0.19835377,0.46503684,0.091869868,0.5569067,0.58299583,0.76119888,0.60732418,29765,0.21514176,0.20266323,0.15863225,0.13581383,0.25607675,0.16841647,0.14867543,0.19278394,0.30198088,0.20490508,0.19337112,0.23631833,0.16742884,0.1332833,0.09806259,0.055578295,0.37835565,0.65992349,-0.89348859,-0.055161644,-0.70819241,0.94880778,11.148529,11.164076,10.979602,11.025498,10.957574,11.270713,0.28876048,0.354747,0.24208437,0.15963489,0.10105032,0.33105981,0.13212162,0.13212012,0.17679176,0.16469288,0.15854092,0.087526284,0.076971017,0.06463629,0.14815471,0.073405281,0.11212952,0.05692298,0.096116275,0.081064887,0.16015722,0.12866691,0.13797201,0.058940079,0.1990193,0.15864804,0.38251632,0.21341527,0.28944933,0.14945567,1.8404924,1.0008874,0.27253473,1.5566032,Suburb
612630,Emery Unified,2018,6,CA,0,all,all,0,5.5,420,8,52.5,0,-0.6211482765589933,0.0535795045993387,0.0549144222381119,-0.5934981161720024,0.0296147276587737,0.0319359516825545,Emery Unified,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.166668,0.0063897762,0.13099042,0.2428115,0.45047924,0.095846646,0.67318982,0.093933463,0.76712328,0.78618419,0.2173913,0.09710145,313,0,0,0,0,-3.0864762e-9,1.5788201e-8,-1.0733139e-8,-1.8898929e-8,0,0,0,0,0,0,0,0,1.4312242,1.8373049,-1.0723671,0.41551161,NA,1.8845439,11.413974,11.580714,10.309882,11.249413,NA,11.435849,0.69950259,0.82091355,0.31830949,0.49987933,NA,0.75253439,0.13522467,0.12185531,0.26954022,0.15667403,NA,0.093279295,0.036004297,0.016007757,0.076470003,0.05173121,NA,0.037487037,0.034957651,0.03396681,0.11482413,0.044639993,NA,0.01957576,0.18619663,0.12215383,0.37975171,0.23309499,NA,0.10477322,2.5083809,1.1602246,-0.049923744,NA,Suburb
614010,Forestville Union Elementary,2018,6,CA,0,all,all,0,5.5,458,12,38.16666666666666,0,-0.2884204262709189,0.0478219619507224,0.0493129851200616,-0.2839018959469536,0.0269793496728468,0.0295086127145425,Forestville Union Elementary,Kindergarten,12,0,0.07996051,0,0.92003947,0,0,0,0.07996051,0,0,0,0,0,0.92003947,0,0,38.666668,0.0043103448,0.012931035,0.29310346,0.0086206896,0.5991379,0.42285365,0.055462703,0.47831634,0.58951968,0.13605405,0.30968365,232,0,0,0,0,3.1030902e-9,1.0567654e-8,-1.8635872e-8,5.1280269e-9,0,0,0,0,0,0,0,0,0.77958757,NA,NA,NA,NA,0.92326736,11.032054,NA,NA,NA,NA,11.057038,0.40698317,NA,NA,NA,NA,0.42866483,0.10769276,NA,NA,NA,NA,0.088036925,0.057929721000000003,NA,NA,NA,NA,0.046359569,0.062087115,NA,NA,NA,NA,0.063212596,0.16408302,NA,NA,NA,NA,0.14817333,NA,NA,NA,NA,Rural
614700,Fruitvale Elementary,2018,6,CA,0,all,all,0,5.5,4313,12,359.4166666666667,0,0.0947348062511915,0.0166835673565047,0.0205711418344754,0.0961543327562898,0.0143574930672491,0.018681823324912,Fruitvale Elementary,Kindergarten,12,0.81834531,0.18165468,0,0,0.81834531,0,0,0.18165468,0,0,0,0,0,0,0,0,355.83334,0.017330211,0.062763467,0.39531615,0.042154565,0.46557376,0.39147282,0.080062337,0.47153515,0.50555557,0.16040382,0.28014502,2135,0.0089404285,0.0026424676,-0.013039386,-0.01089703,0.041701149,0.0038086765,0.0026316422,0.0060685901,0.017449068,0.0052066525,0.0035381767,0.0083274022,0.01665158,0.0065455884,0.015015799,-0.0074251294,0.79206061,1.3034463,0.61181015,0.19515643,NA,0.90375286,11.124379,11.261024,10.870146,11.074458,NA,11.139478,0.31047657,0.56987566,0.45671609,0.20165946,NA,0.30621713,0.086912565,0.095461376,0.20668375,0.11249711,NA,0.077106953,0.058490362,0.03566882,0.061797839,0.059573852,NA,0.055252492,0.064178616,0.017406726,0.037066005,0.097516879,NA,0.060938761,0.1575965,0.10687345,0.10040558,0.22559218,NA,0.12369758,0.47217599,0.73343021,-0.33610114,NA,City
614950,Gateway Unified,2018,6,CA,0,all,all,0,5.5,2430,12,202.5,0,-0.3802314165660303,0.0224260904591807,0.0254511294428839,-0.3971050704204585,0.0173190688285362,0.0210433614390547,Gateway Unified,Kindergarten,12,0.40521148,0.570997,0,0.02379154,0,0,0.40521148,0,0.570997,0,0,0,0,0.02379154,0,0,206.33333,0.063812599,0.028271405,0.15670437,0.012924071,0.66155088,0.67235935,0.063922107,0.73628145,0.74814814,0.031285036,0.21879666,1238,0.026954925,0.0086453659,0.047851563,0.050951887,0.18796526,0.030216442,0.047615893,0.076449163,0.036180411,0.02872037,0.06125506,0.088523634,0.05479927,0.027859159,0.025970176,0.030486485,-0.21760918,0.9411701,NA,-1.4943218,-0.97562701,-0.022652706,10.681276,10.872121,NA,10.296185,10.614288,10.70735,0.18655117,0.30578306,NA,0.097052827,0.1249127,0.19556732,0.17326796,0.11657144,NA,0.28026846,0.078191452,0.15333803,0.073411256,0.025531245,NA,0.071672834,0.091150925,0.065046154,0.12379356,0.046974663,NA,0.20995256,0.21515457,0.10464644,0.18989646,0.10851109,NA,0.23115881,0.30365115,0.16634032,NA,1.4492267,-0.41580105,1.1994371,Suburb
615000,General Shafter Elementary,2018,6,CA,0,all,all,0,5.5,173,12,14.41666666666667,0,-0.0142704723520613,0.0745095324644037,0.075475167338,-0.0298147958091257,0.0331693835976829,0.0352573527624715,General Shafter Elementary,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14.333333,0,0.011627907,0.88372093,0,0.10465116,0.70068026,0.10884354,0.80952382,0.82758623,0.29931971,0.047619049,86,NA,0,NA,0,NA,2.6671055e-8,-3.1486993e-9,1.2407449e-8,NA,0,0,0,NA,0,NA,0,0.38350061,NA,NA,0.033377506,NA,0.84944361,10.756175,NA,NA,10.509655,NA,11.162832,0.088288121,NA,NA,0.032885499,NA,0.20019062,0.12073429,NA,NA,0.11896045,NA,0.10497651,0.057586841,NA,NA,0.060020134,NA,0.041442834,0.030105118,NA,NA,0.037613034,NA,0.029022586,0.082552738,NA,NA,0.095173843,NA,0.077912979,NA,0.96717137,NA,NA,Rural
615870,Graves Elementary,2018,6,CA,0,all,all,0,5.5,46,10,4.6,0,0.1928964076364328,0.1404808706876474,0.1409954094493668,0.3147882025521993,0.0366979300922212,0.0385954788624351,Graves Elementary,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.083333336,0.66666669,0,0.16666667,0.22499999,0.050000001,0.27500001,0.30000001,0.125,0.075000003,24,NA,0,NA,0,NA,-4.9845803e-9,-2.0302739e-8,-1.1604626e-9,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rural
618210,Imperial Unified,2018,6,CA,0,all,all,0,5.5,3810,12,317.5,0,0.0279519010284585,0.0153446255384532,0.0195009740667083,0.0153534840026543,0.0133448755040276,0.017915317964946,Imperial Unified,Kindergarten,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,318.33334,0.0015706806,0.012565445,0.85497379,0.0094240839,0.1104712,0.43655965,0.067637719,0.50419736,0.5225367,0.23355025,0.1176187,1910,0.0085049169,-0.0018486878,0,-0.010581504,0.031874511,9.4319478e-4,0.0051520914,0.0063786693,0.012335484,7.0234318e-4,0.0070832581,0.0086539369,0.0015857121,7.3694187e-4,0,0.0015328029,0.19069046,NA,NA,0.17488179,NA,0.41855004,11.231979,NA,NA,11.221408,NA,11.20597,0.16397077,NA,NA,0.14062278,NA,0.2680563,0.07116884,NA,NA,0.065959297,NA,0.076973647,0.10928195,NA,NA,0.11119437,NA,0.061411813,0.095336273,NA,NA,0.11040806,NA,0.047615439,0.17949083,NA,NA,0.17455824,NA,0.13317101,NA,0.42218614,NA,NA,Suburb
618870,Jefferson Elementary,2018,6,CA,0,all,all,0,5.5,7908,12,659,0,-0.1855393655315088,0.0121491489798131,0.0171006513784935,-0.1818499887601323,0.011117641755297,0.0163240581279976,Jefferson Elementary,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,664.16669,0.0015056462,0.50915933,0.35357592,0.016813049,0.06398996,0.46777669,0.14080992,0.60858661,0.61967212,0.40727195,0.14500187,3985,0.0064695776,0.039485425,-0.15091512,-0.0090458291,0.20861673,0.10275982,0.02346164,0.039138731,0.20288622,0.086561091,0.031610738,0.050971206,0.041893933,0.0716969,-0.13137701,-0.0075931349,0.85921144,1.1941793,-1.550679,0.30564377,NA,0.97169638,11.278264,11.420154,10.584854,11.141783,NA,11.189304,0.35891742,0.42117122,0.11381864,0.19907823,NA,0.4142864,0.091770098,0.078650974,0.1780594,0.10073499,NA,0.096633561,0.064515844,0.049177114,0.20622598,0.069736034,NA,0.067373328,0.052683674,0.042136058,0.1235566,0.097507589,NA,0.030310376,0.19213448,0.1730151,0.37610272,0.22570333,NA,0.12382181,2.258723,0.69973588,-0.21183054,NA,Suburb
620670,Lakeport Unified,2018,6,CA,0,all,all,0,5.5,1083,10,108.3,0,-0.3839931745293477,0.0304528310130715,0.032744547230734,-0.394477940151435,0.0216986840639779,0.0247730863171194,Lakeport Unified,Kindergarten,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113,0.10029498,0.026548672,0.32153392,0.014749262,0.50147492,0.64706492,0.062045231,0.70911014000000006,0.70454544,0.077807851,0.13396482,678,-0.0013591349,-0.0016918281,-0.0016918281,-0.0016918281,0.0012199031,0.0024802058,1.2121534e-4,0.0036445714,3.9724575e-4,0.0021758084,1.4866238e-4,0.0027516251,0.0019673109,0.0024689485,0.0024689485,0.0024689485,-0.035224356,NA,NA,-0.81785899,NA,0.47486919,10.64443,NA,NA,10.298697,NA,10.82026,0.2015965,NA,NA,0.11377275,NA,0.21934745,0.17433384,NA,NA,0.2308384,NA,0.1151716,0.049571428,NA,NA,0.057865314,NA,0.042877901,0.0911377,NA,NA,0.074448794,NA,0.092523463,0.20063989,NA,NA,0.21846475,NA,0.12852268,NA,1.2185729,NA,NA,Town
621450,Richland Union Elementary,2018,6,CA,0,all,all,0,5.5,4442,12,370.1666666666667,0,-0.5925812342775864,0.0176841347019908,0.0213906305842823,-0.582983788924351,0.0152608019204119,0.01938465864598,Richland Union Elementary,Kindergarten,12,0,0,0.8566494,0.1433506,0,0,0,0,0,0,0.8566494,0,0,0.1433506,0,0,374,0,0.012032085,0.9349376,0.0022281639,0.049910873,0.85732865,0.058774047,0.91610265,0.91978371,0.49738568,0.20279345,2244,0,0.020900676,NA,2.1720926e-4,-1.6050642e-8,0.040650792,0.019636353,0.050866973,0,0.016200447,0.018413212,0.025630157,0,0.019137561,NA,-0.0021127563,-1.1165714,NA,NA,-1.352695,NA,0.0050999112,10.569513,NA,NA,10.490969,NA,10.803118,0.086464353,NA,NA,0.046943005,NA,0.23447326,0.24413976,NA,NA,0.26575789,NA,0.12909132,0.10759768,NA,NA,0.11351237,NA,0.056678191,0.20202829,NA,NA,0.23198208,NA,0.093651712,0.18115385,NA,NA,0.19840027,NA,0.11622109,NA,1.0709223,NA,NA,Town
625410,Monte Rio Union Elementary,2018,6,CA,0,all,all,0,5.5,70,8,8.75,0,-0.2021390817862162,0.1239797948170925,0.1245625143432944,-0.0398529052243327,0.0349128295893085,0.0369022842856539,Monte Rio Union Elementary,Kindergarten,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0.018518519,0.18518518,0,0.64814812,0.52272725,0.022727273,0.5454545,0.53703701,0.03409091,0.11363637,54,NA,0,NA,0,NA,-8.563382e-9,6.6884605e-9,8.1140525e-9,NA,0,0,0,NA,0,NA,0,-0.46683633,NA,NA,NA,NA,-0.14559132,10.86644,NA,NA,NA,NA,10.883035,0.28271902,NA,NA,NA,NA,0.29714841,0.14817248,NA,NA,NA,NA,0.12037332,0.072718494,NA,NA,NA,NA,0.056151368,0.14445059,NA,NA,NA,NA,0.12001433,0.17650633,NA,NA,NA,NA,0.14201127,NA,NA,NA,NA,Town
626640,Napa Valley Unified,2018,6,CA,0,all,all,0,5.5,16144,12,1345.333333333333,0,-0.2644311624424909,0.0091539462578828,0.0151203567658731,-0.2619223374815606,0.0086894289893744,0.0147776551498707,Napa Valley Unified,Kindergarten,12,0.70361763,0.18635911,0.0068038502,0.10321938,0,0,0.70361763,0,0.15328023,0.033078879,0.0068038502,0,0,0.10321938,0,0,1363.3334,0.0020782396,0.089853302,0.55293399,0.022127138,0.29352078,0.45242864,0.079082198,0.53151083,0.56553698,0.22791414,0.12995154,8180,0.016060179,0.16246781,0.015508066,-0.031270724,0.35337335,0.15893246,0.085076712,0.13111533,0.24210756,0.19199568,0.11043745,0.164158,0.019953936,0.17937706,0.015539783,-0.034534901,1.0199068,1.6179993,0.13531253,0.23147237,-0.46431139,1.3602713,11.251974,11.55291,11.049925,10.988778,10.537003,11.346879,0.33522958,0.47918129,0.27919257,0.11066231,0.24182929,0.42007932,0.081988022,0.046314482,0.16778809,0.11689865,0.10983516,0.061349161,0.051667493,0.041367695,0.094758697,0.054372534,0.11292224,0.045561042,0.047740821,0.013397184,0.026066313,0.11141181,0.071591325,0.028996196,0.15190399,0.13356918,0.28600973,0.17708588,0.24593143,0.13503292,1.2071904,1.1182001,-0.26585782,1.5161388,City
627240,Newport-Mesa Unified,2018,6,CA,0,all,all,0,5.5,18861,12,1571.75,0,0.1555517965912173,0.008545897880114,0.0147601770725291,0.1577880411345499,0.0081399225314788,0.014461371110154,Newport-Mesa Unified,Kindergarten,12,1,0,0,0,0,0.52526397,0.47473603,0,0,0,0,0,0,0,0,0,1602,0.0010403662,0.055139408,0.45984188,0.0094673326,0.42623803,0.40348759,0.046248473,0.44973609,0.49930668,0.43484354,0.23475586,9612,0.1531315,0.40225843,0.27328143,0.069521859,0.16407928,0.36739951,0.22497459,0.31098256,0.046384953,0.43258452,0.27834952,0.37639439,0.1706154,0.42079249,0.29837415,0.073865689,1.388896,1.5305434,0.37699997,0.36864296,NA,1.6689423,11.382178,11.452045,11.275094,10.983267,NA,11.467248,0.51886195,0.69809794,0.48065928,0.2050349,NA,0.58705205,0.10181598,0.10479324,0.18255696,0.17459835,NA,0.074253872,0.042123303,0.042548835,0.058084335,0.034253195,NA,0.042702869,0.038688045,0.033333391,0.057260528,0.10587734,NA,0.024818534,0.13192272,0.15524936,0.34312269,0.15261868,NA,0.11673099,1.2263771,1.2885734,0.10460013,NA,City
627300,Nicasio,2018,6,CA,0,all,all,0,5.5,44,10,4.4,0,-0.0622637435261329,0.132946195450742,0.133489779913902,0.1817515422324456,0.0363518861860067,0.0382665982920811,Nicasio,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6666665,0,0,0.2857143,0,0.64285713,0.069767445,0.018667189,0.088434644,0.26666668,0.30232558,0.1627907,28,NA,0,NA,NA,NA,8.4878922e-9,-1.8962959e-8,1.8370741e-8,NA,0,0,0,NA,0,NA,NA,1.6806545,NA,NA,NA,NA,1.7772987,11.36423,NA,NA,NA,NA,11.442457,0.4862147,NA,NA,NA,NA,0.53390843,0.089836754,NA,NA,NA,NA,0.091000058,0.045773499,NA,NA,NA,NA,0.036608193,0.015780227,NA,NA,NA,NA,0.0088489596,0.082513511,NA,NA,NA,NA,0.096376941,NA,NA,NA,NA,Rural
631710,Ramona City Unified,2018,6,CA,0,all,all,0,5.5,4908,12,409,0,-0.1373339919848607,0.0147163206020826,0.0190105378329588,-0.1308345313608495,0.0129981893984098,0.0176585912010005,Ramona City Unified,Kindergarten,12,0,0,0.81261325,0.18738674,0,0,0,0,0,0,0.81261325,0,0,0.18738674,0,0,416.16666,0.0056067281,0.0072086505,0.37484983,0.0052062473,0.55426514,0.39190033,0.06450735,0.45640767,0.47229013,0.13488035,0.15427846,2497,0.088603087,0.13688761,-0.060912795,0.10679372,0.15982258,0.10877155,0.076460555,0.11224549,0.020817118,0.13597742,0.09975443,0.14484192,0.062554374,0.13279898,-0.033081766,0.09889403,1.0572957,NA,NA,0.45066413,NA,1.1869538,11.309066,NA,NA,11.018268,NA,11.383327,0.27639988,NA,NA,0.10026375,NA,0.32052904,0.068391323,NA,NA,0.094952397,NA,0.060990419,0.054346569,NA,NA,0.051618971,NA,0.053675249,0.045871887,NA,NA,0.077082865,NA,0.041376367,0.13449584,NA,NA,0.1652104,NA,0.13194107,NA,0.74250495,NA,NA,Town
632730,Rio Dell Elementary,2018,6,CA,0,all,all,0,5.5,398,11,36.18181818181818,0,-0.665508987130643,0.0462296629530744,0.0477704112750763,-0.6529621703888248,0.0266788071851449,0.029234084018304,Rio Dell Elementary,Kindergarten,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37.166668,0.035874441,0,0.22421524,0.0089686103,0.6591928,0.7600897,0.057631623,0.81772131,0.8465116,0.11711711,0.23123123,223,0,0,0,NA,-1.8796978e-8,-4.0530663e-9,-1.5369769e-8,-4.6990536e-9,0,0,0,0,0,0,0,NA,-0.32511687,NA,NA,NA,NA,0.0087806685,10.447522,NA,NA,NA,NA,10.456947,0.10937525,NA,NA,NA,NA,0.11502027,0.098816037,NA,NA,NA,NA,0.094037183,0.070345856,NA,NA,NA,NA,0.051646799,0.13449924,NA,NA,NA,NA,0.11617517,0.15570372,NA,NA,NA,NA,0.12411882,NA,NA,NA,NA,Town
633210,Roberts Ferry Union Elementary,2018,6,CA,0,all,all,0,5.5,144,8,18,0,-0.1933668253792615,0.0745215036908401,0.0754869854278138,-0.1857373521498976,0.0328768362641247,0.0349822709140671,Roberts Ferry Union Elementary,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15.833333,0,0,0.35789475,0,0.54736841,0.57872337,0.087767042,0.66649044,0.65625,0.21527778,0.11111111,95,NA,0,NA,NA,NA,-3.448259e-9,6.9987296e-9,-8.8062277e-9,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rural
634425,San Gabriel Unified,2018,6,CA,0,all,all,0,5.5,4566,12,380.5,0,0.092885045111655,0.0187811201858453,0.022306073882919,0.1027225661149327,0.0154459217246586,0.0195307299784571,San Gabriel Unified,Kindergarten,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,405.33334,0.0024671052,0.48725328,0.37705591,0.017680921,0.053042762,0.51646715,0.098422572,0.61488974,0.64554197,0.35826483,0.17866471,2432,0.0043169558,0.06047298,-0.0029962659,0.049765889,0.10941296,0.13195495,0.031206684,0.05682683,0.099167839,0.10986068,0.042187463,0.069303893,0.0058204085,0.015981773,0.01201422,-0.065743707,0.69537586,0.81297344,NA,0.10133047,NA,1.2839434,10.977848,10.972515,NA,10.916029,NA,11.170917,0.35174221,0.40503332,NA,0.14715758,NA,0.46458641,0.108045,0.130141,NA,0.092712425,NA,0.053679746,0.055256013,0.047655024,NA,0.060600825,NA,0.053082034,0.036477894,0.030943811,NA,0.066618308,NA,0.017377855,0.19882382,0.16108052,NA,0.28186372,NA,0.12836426,NA,1.1809433,0.38551351,NA,Suburb
638430,Sunnyside Union Elementary,2018,6,CA,0,all,all,0,5.5,474,12,39.5,0,-0.9122548628678092,0.0504031929303169,0.0518199991721905,-0.8479468775061731,0.0288518904792201,0.0312298655103097,Sunnyside Union Elementary,Kindergarten,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38.333332,0,0,0.9173913,0,0.082608692,0.84582675,0.050964817,0.89679158,0.9285714,0.45714286,0.057142857,230,NA,0,NA,NA,NA,-1.7192269e-8,3.0729137e-9,-8.9229362e-9,NA,0,0,0,NA,0,NA,NA,-1.196077,NA,NA,-2.0387356,NA,0.48314804,10.42372,NA,NA,10.263977,NA,10.770762,0.11938005,NA,NA,0.021042004,NA,0.22473331,0.2263975,NA,NA,0.34789127,NA,0.10355673,0.069555096,NA,NA,0.075791135,NA,0.046487622,0.1595329,NA,NA,0.22490019,NA,0.048302803,0.16288599,NA,NA,0.19967084,NA,0.11493319,NA,1.7212868,NA,NA,Rural
643470,Yuba City Unified,2018,6,CA,0,all,all,0,5.5,7995,8,999.375,0,-0.2783805095888893,0.0129526807664537,0.0176805654794392,-0.2846545128045466,0.0117090497569247,0.0167324463775402,Yuba City Unified,Kindergarten,12,0.89273751,0.051842265,0,0.05542022,0,0,0.89273751,0,0.051842265,0,0,0,0,0.05542022,0,0,1020.3333,0.0057170861,0.18572362,0.45589676,0.016334532,0.2750735,0.66568172,0.071408711,0.73709041,0.77111489,0.24607962,0.13693687,6122,0.063645653,0.10953787,-0.020629724,0.031986792,0.11953408,0.096414208,0.12646122,0.18192592,0.046920586,0.11944285,0.14478002,0.16854964,0.06763082,0.11948798,0.064151548,-0.032581422,-0.19626316,0.12576814,-0.25390145,-0.97898847,NA,0.2687113,10.824329,10.838586,10.872579,10.577755,NA,10.951114,0.18245184,0.22364028,0.16064386,0.079595067,NA,0.21925385,0.15915518,0.13622481,0.18952706,0.22261538,NA,0.11035045,0.10310268,0.10383846,0.068201564,0.11642569,NA,0.07390561,0.12208565,0.075480677,0.16245292,0.19334449,NA,0.091865405,0.16974074,0.11039352,0.24399838,0.17898057,NA,0.16855842,0.66317189,1.2333398,0.11448257,NA,City
691135,Val Verde Unified,2018,6,CA,0,all,all,0,5.5,18473,12,1539.416666666667,0,-0.382074863366599,0.0083853581524874,0.0146678112880063,-0.3789201468578316,0.0080198974976831,0.0143941540717218,Val Verde Unified,Kindergarten,12,0,0.78434205,0,0.21565798,0,0,0,0.78434205,0,0,0,0,0,0.21565798,0,0,1535.1666,0.0027141462,0.02768429,0.76604062,0.12995331,0.048637498,0.71600986,0.11967705,0.83568692,0.87314802,0.48830777,0.28984782,9211,-0.022075742,0.020375848,0.015604377,-0.031094352,0.070724562,0.025460016,0.025140949,0.049956251,0.085490003,0.012099488,0.02934891,0.037473779,-0.0062973299,0.013726662,0.0076922276,-0.013682117,-0.28894159,0.78596681,-0.86187983,-0.32704556,NA,0.25396329,10.995367,11.024246,10.952312,10.957191,NA,11.198832,0.12488934,0.35889003,0.16154736,0.070964575,NA,0.20354073,0.17056479,0.16976202,0.1534538,0.18451507,NA,0.1163274,0.095885344,0.032943964,0.13441949,0.092483491,NA,0.068871796,0.13318969,0.075135767,0.18367848,0.1306787,NA,0.099776499,0.21962768,0.091707252,0.34337622,0.19699734,NA,0.16501069,1.1540748,0.59574616,-0.41640523,NA,Suburb
800017,Wray RD-2 School District,2018,8,CO,0,all,all,0,5.5,311,6,51.83333333333334,0,-0.2279259689994157,0.1256167763052745,0.1262243490317324,-0.070477656891551,0.0603862821753511,0.0616152498543213,Wray RD-2 School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56.166668,0.0089020776,0,0.27299702,0,0.71216619,0.43540812,0.13612872,0.57153684,0.57556272,0.10110804,0,337,NA,0,0,NA,NA,1.5053089e-8,7.3863387e-9,-6.9710935e-9,NA,0,0,0,NA,0,0,NA,0.3513484,NA,NA,NA,NA,0.65467423,10.715305,NA,NA,NA,NA,10.773459,0.21173212,NA,NA,NA,NA,0.23709312,0.14264166,NA,NA,NA,NA,0.10465524,0.042660911,NA,NA,NA,NA,0.037722614,0.11063772,NA,NA,NA,NA,0.083802529,0.10846521,NA,NA,NA,NA,0.10369743,NA,NA,NA,NA,Rural
800018,Idalia RJ-3 School District,2018,8,CO,0,all,all,0,5.5,74,4,18.5,0,-0.2675071842826614,0.1306880608000163,0.1312721639755512,0.0360880590739216,0.0594982870773305,0.0607452228968316,Idalia RJ-3 School District,Pre-Kindergarten,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.833334,0.018691588,0,0.25233644,0,0.72897196,0.40228209,0.17304432,0.57532644,0.6122449,0.14814815,0,107,NA,0,0,NA,NA,6.8844446e-9,-1.9215889e-8,1.353679e-8,NA,0,0,0,NA,0,0,NA,0.79536486,NA,NA,NA,NA,0.84231877,11.016346,NA,NA,NA,NA,11.086963,0.29439375,NA,NA,NA,NA,0.30181265,0.12110226,NA,NA,NA,NA,0.10389408,0.030925242,NA,NA,NA,NA,0.036806956,0.12865722,NA,NA,NA,NA,0.095599517,0.064349301,NA,NA,NA,NA,0.092199475,NA,NA,NA,NA,Rural
